Participant ID,Video file,Gloss,ASL-LEX Code
P40,06452525128477671-SNOWMAN.mp4,SNOWMAN,G_03_073
P40,06974828943772104-VOCABULARY.mp4,VOCABULARY,H_01_082
P40,9330343031579775-FILL OUT.mp4,FILLOUT,H_01_099
P40,8489493921828779-TENDENCY.mp4,TENDENCY,G_03_089
P40,718637403722669-SPECIAL.mp4,SPECIAL1,J_02_020
P40,4360403919891973-BAND AID.mp4,BANDAID1,H_01_088
P40,07211014356088508-WEIRD.mp4,WEIRD,H_02_011
P40,23604303109133196-PUBLIC.mp4,PUBLIC,H_02_029
P40,3797471874449132-PERSPECTIVE.mp4,PERSPECTIVE,H_01_006
P40,6671606841326574-DONT NEED.mp4,DONTNEED,H_01_104
P40,7313686535099957-CHEERLEADER.mp4,CHEERLEADER1,H_02_045
P40,2997568112610245-REALLY INTO.mp4,REALLYINTO,H_02_079
P40,8855400607580735-STIMULATE.mp4,STIMULATE,H_02_035
P40,1831854761854499-SCOUT.mp4,SCOUT,H_02_099
P40,25373132950476185-BOTHER.mp4,BOTHER,H_01_040
P40,8356137438331652-LESBIAN.mp4,LESBIAN,H_01_057
P40,1929313766049765-SWEAT.mp4,SWEAT,H_02_051
P40,9950651574521725-GET OFF.mp4,GETOFF,H_01_093
P40,06056672201359059-CAUGHT.mp4,CAUGHT,H_02_069
P40,27663282260088806-SURGERY.mp4,SURGERY,H_03_046
P40,7567609756042657-BLANK.mp4,BLANK,H_02_006
P40,06920041797662702-BRICK.mp4,BRICK,H_02_085
P40,3542834164345221-KINDERGARTEN.mp4,KINDERGARTEN,H_03_062
P40,8268688092359788-PHILADELPHIA.mp4,PHILADELPHIA,H_02_023
P40,49328631707690995-FROM THEN_ON.mp4,FROMTHENON,H_02_040
P40,3419074485484206-INFECTION.mp4,INFECTION,H_02_057
P40,4249380660287352-TWO OF_US.mp4,TWOOFUS,H_02_090
P40,805276306980562-SENIOR CITIZEN.mp4,SENIORCITIZEN,H_03_097
P40,2281974716477626-KEEP.mp4,KEEP,H_03_005
P40,15034764060563655-NEGATIVE.mp4,NEGATIVE,J_01_008
P40,16198513665292458-SHOOT.mp4,SHOOT1,J_01_024
P40,8836801171098743-CRANKY.mp4,CRANKY,H_02_104
P40,4678396828635065-AFTERNOON.mp4,AFTERNOON,J_01_040
P40,42432643422310723-ERUPT 1.mp4,ERUPT1,H_03_017
P40,0893246126915177-PASS.mp4,PASS,H_03_033
P40,591353346139188-VALIDATE.mp4,VALIDATE,H_03_051
P40,3971071828139323-CONFUSED.mp4,CONFUSED1,J_01_110
P40,021155387754881794-REMEMBER 2.mp4,REMEMBER1,H_03_038
P40,6687174832084644-WORKSHOP.mp4,WORKSHOP,J_02_055
P40,9705552332221867-PARALLEL.mp4,PARALLEL,H_03_067
P40,21072933501017266-ROOMMATE.mp4,ROOMMATE,H_03_073
P40,5470791638833759-STRUGGLE.mp4,STRUGGLE,H_03_102
P40,24735826562994712-BOSTON.mp4,BOSTON,J_03_001
P40,8812886793988801-SUPERVISE.mp4,SUPERVISE,J_01_018
P40,6720902667573534-PRODUCE SIGN.mp4,PRODUCESIGN,J_03_051
P40,8200321136224236-SLICE.mp4,SLICE2,J_01_035
P40,9652919101615633-MARCH.mp4,MARCH,J_01_013
P40,10960939607578468-ATHLETE.mp4,ATHLETE,J_03_068
P40,12359454207001441-DESIGN.mp4,DESIGN,J_03_104
P40,3820328035975771-PUNCH FACE.mp4,PUNCHFACE,J_01_051
P40,023886474321670015-MEDITATE 3.mp4,MEDITATE2,K_01_033
P40,8007270485753197-ITCH.mp4,ITCH,J_01_068
P40,32331871750181684-FISHING 2.mp4,FISHING2,K_01_050
P40,18369555983347952-RESPECT.mp4,RESPECT,J_01_029
P40,07048552150986476-POLISH.mp4,POLISH,J_01_086
P40,05292162060090688-SNAP STICK.mp4,SNAPSTICK,K_01_080
P40,5586971735005972-AGAIN.mp4,AGAIN,J_02_013
P40,026471432961753694-TASTE.mp4,TASTE,J_01_081
P40,29408609509345696-SEVERAL.mp4,SEVERAL,J_01_099
P40,4525255015212539-CHERISH.mp4,CHERISH,J_02_033
P40,893612061993688-ARM 2.mp4,ARM2,K_01_095
P40,624479942184976-POSITIVE.mp4,POSITIVE,J_02_050
P40,06436839257903171-FORMER.mp4,FORMER,J_02_066
P40,5354738258448046-OVERTAKE.mp4,OVERTAKE,J_02_007
P40,43532957675359496-CONFLICT.mp4,CONFLICT,J_02_084
P40,8142321187623465-CAT 2.mp4,CAT2,K_02_047
P40,8921389920363676-WRAP UP_2.mp4,WRAPUP2,K_02_062
P40,4876840654416541-REMIND.mp4,REMIND,J_02_103
P40,9249994486572739-HALF HOUR.mp4,HALFHOUR,J_02_024
P40,7672610386410896-LONG TIME.mp4,LONGTIME,J_03_013
P40,10252345260075368-DROWN 3.mp4,DROWN1,K_02_111
P40,8244542797587671-FACULTY.mp4,FACULTY,J_02_061
P40,35882678095860654-TABLET.mp4,TABLET,K_02_126
P40,678153186669626-FOLLOW 4.mp4,FOLLOW3,K_03_016
P40,3492309525792563-TRIPLE.mp4,TRIPLE,J_02_077
P40,9546582682838636-SWEET.mp4,SWEET,J_03_029
P43,60085579467325-APPLE.mp4,APPLE,A_03_054
P43,9456034138796046-IMPOSSIBLE.mp4,IMPOSSIBLE,B_01_032
P43,758835724170823-PARK.mp4,PARK,E_03_028
P43,4296628437490111-SOCCER 2.mp4,SOCCER2,F_03_032
P43,8974586496745574-STINK.mp4,STINK,H_01_064
P43,7887674832651268-ROSE.mp4,ROSE,G_03_024
P43,2533700608131162-HUG.mp4,HUG,G_02_036
P43,39724298100683586-TUBE.mp4,TUBE,G_03_042
P43,6447224024551217-COUNT.mp4,COUNT,G_02_054
P43,3597949009905055-NICE.mp4,NICE,G_03_059
P43,6760439916067384-EASY TO_DO.mp4,EASYTODO,G_02_073
P43,7188185690882314-INFLUENCE.mp4,INFLUENCE,H_02_031
P43,011333819686008217-PEACOCK.mp4,PEACOCK,G_02_088
P43,7303477097205586-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P43,024011464372713398-NOSE.mp4,NOSE,G_03_075
P43,9759517528565997-GYM.mp4,GYM,G_03_003
P43,6869661482649054-WEAVE.mp4,WEAVE,H_02_081
P43,9576162261212695-SMOOTH.mp4,SMOOTH,H_02_101
P43,402799943476833-BACKPACK.mp4,BACKPACK1,G_03_091
P43,193766215011427-WE.mp4,WE,G_03_019
P43,21062694853324015-DOWNHILL.mp4,DOWNHILL,H_03_012
P43,2033811194245334-JUICE 2.mp4,JUICE1,G_03_035
P43,10519132337113168-SCOLD.mp4,SCOLD,H_01_008
P43,9375257849788068-POWDER.mp4,POWDER,H_01_026
P43,8567560062300015-SOCIAL.mp4,SOCIAL,H_03_030
P43,0009701491968876486-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P43,941566774478487-CAPTURE.mp4,CAPTURE,H_03_048
P43,79908701976413-PONDER.mp4,PONDER,H_01_043
P43,12346770580162225-JOKE.mp4,JOKE,G_03_086
P43,39620919491442197-SOCIETY.mp4,SOCIETY,H_01_002
P43,7646621786777874-WATERDROP.mp4,WATERDROP,H_01_019
P43,2590930129006048-ANYONE.mp4,ANYONE,H_01_059
P43,9467535744773914-MAPLE.mp4,MAPLE,H_03_064
P43,4700164980726875-CEMETERY.mp4,CEMETERY,H_01_037
P43,6566958242484378-FAIL.mp4,FAIL,H_01_077
P43,04374941905926821-KNIGHT.mp4,KNIGHT1,H_01_054
P43,7494826589826964-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096
P43,038096166121724284-TOTAL.mp4,TOTAL,H_01_071
P43,05399800038436342-COOL 3.mp4,COOL3,H_03_099
P43,7562077282774307-FASHION.mp4,FASHION,J_01_010
P43,3239316431732939-LONG AGO.mp4,LONGAGO,J_01_026
P43,9937921981224223-BECOME.mp4,BECOME,H_02_008
P43,30139252759341084-IMPROVE.mp4,IMPROVE,H_02_003
P43,8583121038136252-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P43,7108325310454742-GREET.mp4,GREET1,J_01_042
P43,45598940201514604-PROPOSE.mp4,PROPOSE,H_02_026
P43,36439437341311876-TOSS OUT.mp4,TOSSOUT,H_02_037
P43,42205716128135684-SQUARE.mp4,SQUARE,J_01_060
P43,8507496487441046-EMPTY 2.mp4,EMPTY2,J_01_077
P43,5471756985478564-PACK.mp4,PACK,H_02_060
P43,014439537236845323-THANK YOU.mp4,THANKYOU,H_02_053
P43,9660332860584313-EACH OTHER.mp4,EACHOTHER,H_02_076
P43,2960846729876947-PRECIOUS.mp4,PRECIOUS,H_02_071
P43,20674469249057004-WILL GO.mp4,WILLGO,J_01_095
P43,755249976547044-LAY DOWN.mp4,LAYDOWN,J_02_004
P43,17442789980546958-PARANOID.mp4,PARANOID,J_02_021
P43,9616610768591958-ALASKA.mp4,ALASKA,H_02_087
P43,0463437829118285-EXPERIMENT.mp4,EXPERIMENT,H_03_002
P43,521252855673408-ARTICLE.mp4,ARTICLE,J_02_041
P43,2606706487253887-EVERY NIGHT.mp4,EVERYNIGHT,J_02_058
P43,5566226287714806-GET TOGETHER.mp4,GETTOGETHER,J_02_073
P43,20592677719120855-STORY 3.mp4,STORY1,H_03_007
P43,4720341414338516-SQUEEZE.mp4,SQUEEZE,H_03_019
P43,6730670843247284-REMOVE.mp4,REMOVE,J_02_092
P43,5281046535919289-KNOCK OFF.mp4,KNOCKOFF,H_03_035
P43,898137236917232-MOSQUITO.mp4,MOSQUITO,H_03_053
P43,7566090091231854-BETWEEN.mp4,BETWEEN,J_03_003
P43,381603803230792-TOY 3.mp4,TOY1,H_03_070
P43,83501206885551-SPICY.mp4,SPICY,J_03_036
P43,894975060052229-JEWELRY.mp4,JEWELRY,H_03_040
P43,18793028836248604-BULLSHIT.mp4,BULLSHIT,J_03_053
P43,569210588467929-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P43,09947880888502714-WHISPER.mp4,WHISPER,H_03_075
P43,49865855082032207-SIGN PAPER.mp4,SIGNPAPER,H_03_094
P43,29409424485968594-THERAPY.mp4,THERAPY,H_03_088
P43,2575534049318191-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P43,45557909255564133-LEAVE ALONE.mp4,LEAVEALONE,H_03_105
P43,674029804447982-COMMUNITY.mp4,COMMUNITY,J_01_015
P43,45522547932041335-CLIENT.mp4,CLIENT,J_01_031
P43,12841038226728507-BREAKFAST.mp4,BREAKFAST1,J_01_053
P40,9017819727277792-MAKE BELIEVE.mp4,MAKEBELIEVE,J_02_097
P43,8311677579369254-TURN.mp4,TURN,J_01_065
P40,07925142118956563-ROAR.mp4,ROAR1,J_03_062
P43,7465920316461632-CORNER.mp4,CORNER,J_03_071
P43,43276646791952444-HATBRIM.mp4,HATBRIM,J_03_106
P43,11256279965151816-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P43,9961559221980916-CASTLE 2.mp4,CASTLE2,K_01_017
P43,07723427108584646-LEND.mp4,LEND,J_01_088
P43,8178271536533821-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P43,7664259084466163-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P43,9288473092874621-SWEAR IN.mp4,SWEARIN,J_02_016
P43,9061603512813023-CHEW 2.mp4,CHEW1,J_02_027
P40,019857324285245337-REPLACE.mp4,REPLACE,J_03_007
P43,4943011241002053-INSTITUTE.mp4,INSTITUTE,J_02_047
P43,0029775581086972647-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P40,017681579754439847-SELL.mp4,SELL,J_03_024
P43,701606421745-PERCEIVE.mp4,PERCEIVE,J_02_063
P40,7187051011859877-FOCUS.mp4,FOCUS,J_03_056
P43,01536327929851189-STUMBLE.mp4,STUMBLE,J_02_079
P40,28849242857630597-EXPERT.mp4,EXPERT,J_03_099
P43,7474307151425281-CELEBRATE.mp4,CELEBRATE,J_02_100
P40,7048840334372948-GRAPES 2.mp4,GRAPES2,K_01_010
P43,2798436297536455-TOSS.mp4,TOSS,J_03_009
P40,6105643191163064-RHINO 2.mp4,RHINO1,K_03_116
P43,3361252621280326-WIDE.mp4,WIDE,J_02_052
P40,7921459983875652-BLEED.mp4,BLEED,J_03_075
P43,503159105594591-PEEL 2.mp4,PEEL1,K_01_052
P40,20141323399383038-POOR.mp4,POOR,C_02_011
P43,17777316675017052-DOG.mp4,DOG1,A_01_056
P40,5503868341096074-DEVELOP.mp4,DEVELOP1,J_03_092
P43,6937971182098084-BOWLING 2.mp4,BOWLING2,K_01_067
P40,24840096622109953-KISS 3.mp4,KISS2,K_01_005
P43,5175941281598448-RIDE 2.mp4,RIDE1,J_03_026
P40,7093937539123578-IPHONE.mp4,IPHONE,K_01_021
P43,8081668677951284-FLOAT 3.mp4,FLOAT1,K_01_082
P40,33180929301495143-GRANDMOTHER.mp4,GRANDMOTHER,C_02_027
P43,1286434199130273-THEORY.mp4,THEORY,J_03_042
P40,6248629879037961-BRA 2.mp4,BRA2,K_01_090
P43,1108717638938157-SHORT WORD.mp4,SHORTWORD,J_02_087
P40,8305535105258888-CARROT 2.mp4,CARROT3,K_01_105
P43,13132445002758897-LABEL.mp4,LABEL,J_02_105
P40,24715605354350778-BALL.mp4,BALL,C_02_044
P43,2886495359866825-FIRED.mp4,FIRED,J_03_058
P40,8317676984337925-VILLAGE.mp4,VILLAGE,K_01_121
P40,7543438536817044-FURNITURE.mp4,FURNITURE,C_02_059
P40,10967239838402598-WITH.mp4,WITH,C_02_074
P40,703831493724637-EARTH.mp4,EARTH,C_03_002
P43,6764651962786699-ADVERTISE.mp4,ADVERTISE,J_03_015
P40,8448676184696655-TOW 3.mp4,TOW1,K_02_010
P43,9971994773105604-DEMOTE.mp4,DEMOTE,J_03_031
P40,21345201266496527-BOOTS.mp4,BOOTS2,C_03_019
P43,9891392028667418-INHALE.mp4,INHALE,J_03_048
P40,5991120483661896-CARVE.mp4,CARVE,K_02_026
P43,8038077599749618-CARDS.mp4,CARDS,J_03_065
P40,30735006544794397-CANADA.mp4,CANADA,C_03_034
P43,46918670233616866-MINIMUM.mp4,MINIMUM2,J_03_077
P43,008460209456316203-JUNIOR.mp4,JUNIOR,J_03_082
P40,5496799801208176-BLOW CANDLE_1.mp4,BLOWCANDLE1,K_01_070
P40,44417424079446066-CORKSCREW 2.mp4,CORKSCREW1,K_01_085
P43,08082414477089328-GLOVES 3.mp4,GLOVES2,K_01_012
P40,7371610876431656-LEAF 2.mp4,LEAF2,K_02_073
P43,6036711238812922-SLICE 2.mp4,SLICE1,K_01_028
P40,34182074647150995-NURSE.mp4,NURSE,C_03_065
P43,26439420589592477-DARK.mp4,DARK1,J_03_094
P40,5885833949985597-THROW.mp4,THROW1,C_03_081
P40,7860677296517535-CHEW 2_MOUTH.mp4,CHEW2MOUTH,K_01_100
P43,11863534499498907-HATCH 2.mp4,HATCH2,K_01_007
P43,1813899812026507-ARREST 2.mp4,ARREST2,K_01_023
P40,19471040860723443-SWEATER 3.mp4,SWEATER1,K_02_090
P43,4973148207095919-ENVELOPE 4.mp4,ENVELOPE2,K_01_041
P40,22478513842793557-JACKET 2.mp4,JACKET3,K_01_116
P40,7756128092275554-FINALLY.mp4,FINALLY,D_01_012
P43,9887316456020367-TRIM 2.mp4,TRIM1,K_01_062
P40,2580419662072009-GLOVES 4.mp4,GLOVES3,K_02_105
P43,4345786149184214-PILLOW 2.mp4,PILLOW2,K_01_097
P40,6246549914691799-CHEAT 2.mp4,CHEAT2,D_01_027
P43,7932503137750462-FOLLOW 3.mp4,FOLLOW1,K_01_113
P43,8163313061181219-CELLPHONE.mp4,CELLPHONE,K_01_128
P43,004272649075903079-FLASHLIGHT 3.mp4,FLASHLIGHT2,K_01_057
P43,09127306227946264-NOSE BLEED.mp4,NOSEBLEED,K_01_092
P40,48395854073459854-RACECAR TRACK.mp4,RACECARTRACK,K_02_121
P40,10236598982146194-HELICOPTER 2.mp4,HELICOPTER1,K_02_004
P43,8086424106219279-LIGHT 2.mp4,LIGHT,K_01_102
P43,3010294738843122-SHIRT 2.mp4,SHIRT2,K_01_108
P40,5992978330851055-PECK.mp4,PECK,K_03_010
P43,6798197881140879-SAW 2.mp4,SAW2,K_02_007
P43,12669726740621057-BUMPY.mp4,BUMPY,K_01_123
P40,7168856798550707-DOLPHIN 2.mp4,DOLPHIN2,K_02_021
P43,9435041622962683-SLIP 2.mp4,SLIP1,K_02_033
P40,24526895590037223-CROSS 3.mp4,CROSS2,K_03_028
P43,10285706432797781-KANGAROO 3.mp4,KANGAROO1,K_02_012
P40,8450105323978336-STRAIN 1.mp4,STRAIN1,K_03_045
P43,5234647407327859-PILLOW 3.mp4,PILLOW3,K_02_049
P40,9383448191733077-YEAH.mp4,YEAH,D_01_058
P43,9271319540419956-SNEEZE 2.mp4,SNEEZE1,K_02_023
P40,2634483829913492-ARRIVE.mp4,ARRIVE,D_01_073
P43,4455297020301163-MOP 2.mp4,MOP2,K_02_064
P40,5239206783300603-STRETCH-CA.mp4,STRETCH-CA,K_03_078
P43,02131581178431574-CLOCK 2.mp4,CLOCK1,K_02_038
P43,8352438155685169-STAND 2.mp4,STAND1,K_02_081
P43,9317987198300575-MEASURE 2.mp4,MEASURE2,K_02_054
P43,7903041870096725-SHAVE 4.mp4,SHAVE3,K_02_043
P43,5572084870775083-GLASS 3.mp4,GLASS1,K_02_059
P40,15841835443910002-CAUSE.mp4,CAUSE,D_01_088
P43,6438128381168797-SUMMON.mp4,SUMMON,K_02_075
P40,8058121510363265-RUN FAUCET.mp4,RUNFAUCET,K_03_096
P43,9903444079337274-BANANA 2.mp4,BANANA2,K_02_097
P40,08060394554053163-STRETCH 2.mp4,STRETCH1,K_03_126
P43,5773744878291307-PEACH 2.mp4,PEACH2,K_02_087
P40,9553318754297411-DIP 3.mp4,DIP3,K_02_052
P43,7473493115593715-CHERRY 2.mp4,CHERRY1,K_02_113
P40,805251149993387-DUCK 2.mp4,DUCK1,K_02_068
P43,4986672602945341-ELEVATOR 3.mp4,ELEVATOR3,K_03_002
P40,4328981841838875-PET 2.mp4,PET2,K_02_085
P43,36977652499182057-STACK 2.mp4,STACK1,K_02_102
P40,25359838903865217-SIGN LANGUAGE.mp4,SIGNLANGUAGE,D_02_031
P43,5666884241110774-BURY 2.mp4,BURY1,K_03_018
P40,10829421777530057-ENVELOPE 2.mp4,ENVELOPE5,K_02_100
P40,3401881404458804-GUN.mp4,GUN1,D_02_046
P43,5684604344761137-ARREST 3.mp4,ARREST3,K_03_036
P43,8057787598667017-BOIL 2.mp4,BOIL1,K_03_054
P40,8185699315614803-LIGHT CANDLE.mp4,LIGHTCANDLE,K_02_116
P43,6407005642106143-FLOAT 2.mp4,FLOAT2,K_03_007
P43,5127815661704609-KNITTING 3.mp4,KNITTING1,K_03_013
P43,41455262875959953-SMILE 2.mp4,SMILE2,K_03_023
P43,3038765263837697-CLOUD 4.mp4,CLOUD3,K_03_059
P43,6929634567614391-CARROT 3.mp4,CARROT2,K_03_075
P43,6340849968493041-CRACKER 2.mp4,CRACKER2,K_03_093
P43,06486740728713336-MOUNTAIN 2.mp4,MOUNTAIN2,K_03_108
P40,9881965480772794-FRENCH.mp4,FRENCH,C_02_022
P43,5572997071187749-VAMPIRE.mp4,VAMPIRE,K_03_123
P40,6921494806658774-PARACHUTE 2.mp4,PARACHUTE2,K_03_005
P40,1383203105819133-CALENDAR.mp4,CALENDAR1,A_03_001
P40,5868603660193392-CLOCK.mp4,CLOCK2,D_02_076
P43,8733109006343269-CROSS.mp4,CROSS1,C_01_067
P40,011857496480111474-RUSSIA.mp4,RUSSIA,D_02_091
P40,6340622091575041-TV.mp4,TV,C_02_038
P43,9328514720747945-RAZOR 2.mp4,RAZOR2,K_03_103
P40,5067326372178802-MAGIC.mp4,MAGIC,D_03_018
P43,02450557358015293-JACKET.mp4,JACKET1,C_02_008
P40,6445331634562388-WHAT FOR.mp4,WHATFOR1,C_02_054
P43,7459003227179599-RABBIT.mp4,RABBIT1,C_02_024
P40,10447776831007882-LINE.mp4,LINE,C_02_069
P43,07141966342871009-MIX 3.mp4,MIX2,K_03_118
P40,9714883348452366-CAPTION.mp4,CAPTION,C_02_086
P43,33505533584075575-JELLY.mp4,JELLY,C_02_040
P40,04580286068089667-ENJOY.mp4,ENJOY,D_03_033
P43,15365556773972355-SNOW 2.mp4,SNOW2,K_03_081
P43,8515089770258144-ERASE 2.mp4,ERASE2,K_03_098
P40,823110623400116-WANT.mp4,WANT2,C_03_013
P43,13678451685096915-PIPE 3.mp4,PIPE3,K_03_113
P40,5142134278555357-KNITTING.mp4,KNITTING2,D_03_071
P43,7293731316229108-BENEFIT.mp4,BENEFIT,C_02_056
P40,004175172748227984-DART.mp4,DART,C_03_029
P43,015907943367508448-EYES.mp4,EYES,C_01_062
P40,8565231572205234-SURE.mp4,SURE,C_03_044
P43,7383284467475846-GUESS.mp4,GUESS1,D_02_013
P40,5588499945170378-LOBSTER 2.mp4,LOBSTER2,K_03_039
P43,21726284787567063-DEMAND.mp4,DEMAND1,D_03_080
P43,34194595854850096-CHURCH.mp4,CHURCH,C_02_018
P40,3416901692651766-CANDLE.mp4,CANDLE,C_03_060
P43,3120967580566334-COMPUTER MOUSE.mp4,COMPUTERMOUSE,C_01_073
P40,9271579911868026-SANDWICH 3.mp4,SANDWICH3,K_03_072
P43,2957896307414234-NEED.mp4,NEED,C_02_034
P40,8181460730057075-NECKLACE 4.mp4,NECKLACE2,K_03_090
P43,23595475577416636-PINEAPPLE.mp4,PINEAPPLE1,C_02_088
P40,8811710885283992-SWIM 2.mp4,SWIM2,K_03_106
P43,8918308028270203-BONE.mp4,BONE,C_03_015
P40,9696686155718444-BUN.mp4,BUN,K_03_121
P43,8427150876658211-CHILDREN.mp4,CHILDREN,C_02_066
P40,41826815713017607-TEAR.mp4,TEAR,C_02_016
P43,8335502012159159-FRUIT.mp4,FRUIT,C_02_083
P40,48244638878087853-SECRET.mp4,SECRET,C_03_076
P43,19069990980190799-ORDER 2.mp4,ORDER2,C_03_036
P43,8357855864449022-PROBLEM 1.mp4,PROBLEM2,C_03_010
P40,6481009555935966-HOUSE.mp4,HOUSE,D_03_086
P43,6059622084284462-WOOD.mp4,WOOD,C_03_031
P40,7934875679337032-DOLL.mp4,DOLL,C_02_049
P43,6974238936465946-DROP.mp4,DROP,C_03_052
P40,17554792295984845-TANKTOP.mp4,TANKTOP,E_01_009
P43,5789130966288654-GAME.mp4,GAME,C_03_047
P40,4818293388696262-HAIRCUT.mp4,HAIRCUT,C_02_081
P43,5632090317291663-FOREIGNER.mp4,FOREIGNER1,C_01_077
P40,6555552878816469-ADULT.mp4,ADULT,C_03_008
P43,34025840457070067-APPOINTMENT.mp4,APPOINTMENT,C_01_088
P40,09571663395072427-JUGGLE.mp4,JUGGLE,D_01_037
P43,945060415448846-NOW.mp4,NOW,C_03_062
P40,3519446452419639-ORAL.mp4,ORAL,C_03_024
P40,2200241167783541-SCAN.mp4,SCAN,C_03_039
P40,7777825196820936-HOT COMPETITION.mp4,HOTCOMPETITION,E_01_026
P40,6016017574074628-CORKSCREW.mp4,CORKSCREW2,D_01_053
P40,7717057217254395-THEY.mp4,THEY1,F_02_103
P40,38950739320714645-TAIL.mp4,TAIL1,D_01_083
P43,8036675892366985-SCROLL DOWN.mp4,SCROLLDOWN,C_03_084
P40,38007899810915124-EARN.mp4,EARN,C_03_055
P43,9588604018454037-WELL.mp4,WELL,D_01_009
P40,47788320315336663-BICYCLE.mp4,BICYCLE,D_02_026
P43,08783991298704752-EGO.mp4,EGO,D_01_014
P40,5834024675891472-STEAK.mp4,STEAK,D_02_041
P43,682290148919185-TELL.mp4,TELL,C_02_013
P40,3273366342294657-THIRSTY.mp4,THIRSTY,C_03_071
P43,11140060715285816-SOUTH.mp4,SOUTH,C_02_029
P40,25788263512754495-SMOKING.mp4,SMOKING,C_03_087
P43,16956951272283427-GOSSIP.mp4,GOSSIP,D_01_029
P40,21338949344886227-PATIENT 2.mp4,PATIENT2,B_01_085
P43,24193734646812537-YESTERDAY.mp4,YESTERDAY,D_01_024
P40,9406031669184307-DROWN.mp4,DROWN3,D_01_017
P43,36798218729571786-BALANCE.mp4,BALANCE,C_02_046
P43,39040662175778196-CALL.mp4,CALL1,C_02_061
P40,726223421501971-PAINT.mp4,PAINT,D_01_048
P40,3223083200780035-STOCKINGS.mp4,STOCKINGS,E_01_061
P40,8089330458355601-LOCK.mp4,LOCK1,H_02_017
P40,393295857925948-EAR.mp4,EAR,D_02_071
P40,367841674457434-PERSISTENT.mp4,PERSISTENT,E_01_078
P40,8981376760589752-FEBRUARY.mp4,FEBRUARY,D_01_093
P40,08747665130314042-TROPHY.mp4,TROPHY,D_02_086
P40,8980531534841563-HEAR 1.mp4,HEAR1,E_01_097
P40,6642648183118116-STAND.mp4,STAND2,E_02_011
P40,775934637445302-LESS.mp4,LESS,E_02_043
P40,5336635865778496-DICE.mp4,DICE,D_02_036
P40,6246635581253737-YOUNG.mp4,YOUNG,D_03_013
P40,2133365171829278-IMPACT.mp4,IMPACT,D_02_051
P40,6692546186048767-INTERPRETER.mp4,INTERPRETER,D_02_066
P40,9345880091901102-EAGLE.mp4,EAGLE2,D_03_066
P40,41029280941888735-RELAX.mp4,RELAX1,D_03_081
P40,573735386536506-STUCK.mp4,STUCK,E_01_019
P40,9166396293559669-OH I_SEE.mp4,OHISEE,E_01_038
P40,6333885986734502-RAT.mp4,RAT,D_02_081
P40,48667330658915553-SHAME.mp4,SHAME,D_03_008
P40,25378784918098174-OFFHAND.mp4,OFFHAND,E_01_072
P43,5279895044627418-AGREEMENT.mp4,AGREEMENT,C_02_078
P40,24754455638054895-POP.mp4,POP2,D_03_023
P43,9248256944866455-DIRTY.mp4,DIRTY,C_03_026
P40,4085537867360489-CIRCLE.mp4,CIRCLE,E_02_062
P43,5372668319999747-NO.mp4,NO,C_03_041
P40,6787901273668946-GLASS 1.mp4,GLASS2,E_01_090
P43,08513342968170257-CANOE.mp4,CANOE,D_01_045
P40,49492855034781624-PEANUT BUTTER.mp4,PEANUTBUTTER,E_02_077
P43,9097522719762483-TEST.mp4,TEST,D_01_060
P43,48435002857753817-TEETH.mp4,TEETH,D_01_040
P40,7102622774546783-BELT.mp4,BELT1,A_03_036
P43,5082492576840383-KID.mp4,KID,C_03_057
P40,5628156573374106-TODAY.mp4,TODAY,E_02_006
P43,7064746790954382-GIRL.mp4,GIRL,C_03_073
P40,9538072760940814-OPEN BOOK.mp4,OPENBOOK,E_02_022
P43,916287850917487-BOAT.mp4,BOAT,D_01_055
P40,20814778930087607-USE.mp4,USE,D_03_043
P43,2873737968249803-EASY.mp4,EASY,D_01_070
P40,9474561958347409-WEIGHT.mp4,WEIGHT,E_02_037
P43,09891286692753609-SCHOOL.mp4,SCHOOL,C_03_089
P43,03746395070097952-IDEA.mp4,IDEA,D_01_085
P40,6023140007240295-CHARGE CARD.mp4,CHARGECARD,E_02_056
P43,07598140885303795-THERMOMETER.mp4,THERMOMETER,D_02_012
P40,6673206481467684-SHARK 1.mp4,SHARK2,E_03_023
P43,08998259763121008-LET KNOW.mp4,LETKNOW,D_02_028
P40,6548359118926097-ROCKET 2.mp4,ROCKET2,E_02_088
P43,9642576614192337-PREACHER.mp4,PREACHER,D_01_019
P43,41405801734964043-MEET.mp4,MEET,D_02_018
P40,35527877685921094-OPEN WALLET.mp4,OPENWALLET,E_03_002
P43,0580578186613665-ZIPPER.mp4,ZIPPER,D_01_034
P40,9940257783889723-CREATE.mp4,CREATE,D_03_076
P43,012100790577244558-MATCH.mp4,MATCH,D_01_050
P40,6864699565160692-SILVER.mp4,SILVER,D_03_091
